연도,파일명,감사사항,감사종류,감사분야,담당부서,분류,관련도,매칭키워드,총매칭수,첫매칭쪽,쪽수,본문글자수,정보화사업,전산시스템,정보시스템,시스템운영,시스템유지관리,참고:정보화,참고:전산,참고:소프트웨어,참고:데이터베이스,참고:홈페이지,참고:정보보안,참고:개인정보,참고:디지털,발췌,형식,ZIP내부파일,오류
2025,20251103_대통령실 집들이 행사 및 용산어린이정원 위탁업체 선정 의혹에 대한 국회감사요구.pdf,대통령실 집들이 행사 및 용산어린이정원 위탁업체 선정 의혹에 대한 국회감사요구,국민제안,건설/주택,국토환경1과,무관,,,0,,94,79732,0,0,0,0,0,0,1,0,0,1,0,0,0,,PDF,,
2025,20251030_상하수도분야 국고보조사업 추진실태.pdf,상하수도분야 국고보조사업 추진실태,특정사안,환경,국토환경3과,관련,낮음(단순언급),정보시스템(3),3,7,84,87873,0,0,3,0,0,1,2,0,0,0,0,0,0,청내역협의․검토(유역총괄과⇔생활하수과)☞예산요구액조정☞확정하수도정보시스템을통해예산신청시스템입력자료검토자료:환경부제출자료,PDF,,
2025,20251028_정부평가제도 운영 관리실태.pdf,정부평가제도 운영 관리실태,성과,기타,재정경제1과,관련,중간,"정보화사업(2), 정보시스템(2), 시스템운영(4)",8,47,165,173276,2,0,2,4,0,38,4,0,1,6,2,21,11,아니라국조실에서직접집행했어야한다는국회의2021년결산시정요구에따라정보화사업성격의용역은국조실예산으로편성·집행하기로함,PDF,,
2025,20251023_재난 및 안전관리체계 점검.pdf,재난 및 안전관리체계 점검,성과,치안/법무,행정안전1과,관련,높음,"정보화사업(16), 전산시스템(1), 정보시스템(34), 시스템운영(4)",55,10,406,470631,16,1,34,4,0,21,14,26,0,2,2,1,9,"등),②24시간재난안전상황실운영,③재난상황전파․공유체계(재난관리정보시스템,재난안전통신망등)등재난대비․대응업무전반[표3]10개지방자치단체",PDF,,
2025,20251016_유해화학물질 등 국민안전 위험요인 관리실태 점검.pdf,유해화학물질 등 국민안전 위험요인 관리실태 점검,특정사안,산업자원,산업금융1과,관련,낮음(단순언급),정보시스템(1),1,59,63,52494,0,0,1,0,0,0,0,0,1,0,0,0,0,"(낮음),4등급(매우낮음),5등급(없음)으로구분4)산림청은산사태정보시스템고도화사업용역(사업비:13.2억원,사업기간:2012.4.10.∼",PDF,,
2025,20251015_도시재생사업 추진실태(광주광역시 및 전남·북 지역).pdf,도시재생사업 추진실태(광주광역시 및 전남·북 지역),특정사안,건설/주택,지방행정2국1과,무관,,,0,,51,43576,0,0,0,0,0,0,0,0,2,3,0,0,0,,PDF,,
2025,20251013_4차 산업혁명 대응점검Ⅳ(정보통신 인프라 위험대비 분야).pdf,4차 산업혁명 대응점검Ⅳ(정보통신 인프라 위험대비 분야),성과,정보통신,미래전략감사3과,관련,높음,"전산시스템(5), 정보시스템(11), 시스템운영(10)",26,31,91,86561,0,5,11,10,0,11,10,1,0,0,0,0,10,자치단체등이방재대책수립에활용할수있도록2021년3월부터홍수위험지도정보시스템(floodmap.go.kr)을통해홍수위험지도(하천범람지도‧도시,PDF,,
2025,20251001_문화체육관광부 정기감사.pdf,문화체육관광부 정기감사,기관정기,문화/관광/체육,행정안전4과,관련,중간,"정보시스템(10), 시스템운영(4)",14,98,173,196509,0,0,10,4,0,0,1,0,0,12,0,0,4,"조성하기위해지방자치단체를대상으로공공체육시설운영실태를점검하고,예약시스템운영에관한사항이포함된공공체육시설운영매뉴얼을제작ㆍ배포하며,적절한개선이",PDF,,
2025,20250930_대국민 행정정보시스템 구축·운영실태.pdf,대국민 행정정보시스템 구축·운영실태,성과,정보통신,디지털감사1과,관련,높음(제목일치),"정보화사업(17), 정보시스템(596), 시스템운영(32), 시스템유지관리(90)",735,1,227,217083,17,0,596,32,90,29,245,279,1,34,0,0,41,성과감사감사보고서-대국민행정정보시스템구축·운영실태-2025.8.감사원,PDF,,
2025,20250929_강원특별자치도 정기감사.pdf,강원특별자치도 정기감사,기관정기,지방자치단체,지방행정1국5과,관련,낮음(단순언급),정보시스템(2),2,39,47,41367,0,0,2,0,0,0,0,0,0,0,0,0,0,"회계연도재무제표에대한검사를수행해보았다.재무제표검사결과,강원도행정정보시스템(공유재산관리시스템및물품관리시스템)에거래기록이있는일반유형자산,주",PDF,,
2025,20250924_해운대구 도시건축공동위원회 위원 제척 관련.pdf,해운대구 도시건축공동위원회 위원 제척 관련,국민제안,건설/주택,국민제안1국5과,무관,,,0,,11,6704,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2025,"20250923_지방공항 건설사업 추진실태(SOC Ⅳ공항-①,②,③).pdf","지방공항 건설사업 추진실태(SOC Ⅳ공항-①,②,③)",성과,교통/물류,국토환경5과,관련,낮음(단순언급),정보화사업(3),3,15,107,106389,3,0,0,0,0,3,0,0,2,0,0,0,0,업비가500억원이상이고국가의재정지원규모가300억원이상인토목사업및정보화사업등,PDF,,
2025,20250919_담양군·곡성군 정기감사.pdf,담양군·곡성군 정기감사,기관정기,지방자치단체,지방행정2국2과,관련,중간,정보시스템(8),8,13,127,107455,0,0,8,0,0,0,0,0,0,0,0,0,0,"2024.4.1.～5.21.)중법무부의출입국관리자료,지역보건의료정보시스템2)(이하“PHIS”라한다)자료,건강보험심사평가원의진료및처방자료",PDF,,
2025,20250918_농림축산식품부 정기감사.pdf,농림축산식품부 정기감사,기관정기,농림수산해양,산업금융2과,관련,중간,정보시스템(6),6,16,66,58976,0,0,6,0,0,1,0,0,0,0,0,0,1,"별매출자료와,의시장점유율을고려하여추정된자료를농산물유통종합정보시스템(www.nongnet.or.kr)에공개13)농식품부는농축산물의",PDF,,
2025,20250916_산업단지 규제개선 추진실태.pdf,산업단지 규제개선 추진실태,특정사안,산업자원,산업금융1과,무관,,,0,,129,122049,0,0,0,0,0,0,3,6,0,0,0,0,3,,PDF,,
2025,20250915_대구광역시 지하도상가 점포의 사용·수익허가 관련.pdf,대구광역시 지하도상가 점포의 사용·수익허가 관련,국민제안,교통/물류,국민제안1국5과,무관,,,0,,12,7591,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2025,20250909_전력지원체계 획득 및 관리실태(전투준비 및 전쟁지속능력 확보업무 중심으로).pdf,전력지원체계 획득 및 관리실태(전투준비 및 전쟁지속능력 확보업무 중심으로),특정사안,국방,외교국방2과,관련,낮음(단순언급),정보시스템(4),4,9,64,56647,0,0,4,0,0,0,1,0,0,0,0,0,0,"훈련물품￭마일즈장비,교보재,비행절차훈련장비등교육훈련장비및물자국방정보시스템￭국방통합재정정보체계,국방정보자원관리체계,군수통합정보체계등그밖의",PDF,,
2025,20250904_공공기관 결산 및 회계감사 운영실태.zip,공공기관 결산 및 회계감사 운영실태,성과,재정,재정회계3과,관련,중간,정보시스템(5),5,17,212,194712,0,0,5,0,0,0,4,5,0,0,0,0,0,"상,차액3,527백만원만큼이익잉여금과소계상-또한,물리적실체가없는정보시스템·인프라의소프트웨어결과물을집기와비품항목에일괄계상,2023회계연도",ZIP,공개문_전문.pdf | 공개문_전문(별도처리).pdf,
2025,20250819_SOC Ⅰ- ③ 일반국도(시공단계) 건설사업관리 실태.pdf,SOC Ⅰ- ③ 일반국도(시공단계) 건설사업관리 실태 ,성과,교통/물류,국토환경2과,무관,,,0,,112,99039,0,0,0,0,0,0,0,0,0,0,0,0,4,,PDF,,
2025,20250819_SOC Ⅰ- ② 일반국도(설계단계) 건설사업관리 실태.pdf,SOC Ⅰ- ② 일반국도(설계단계) 건설사업관리 실태,성과,교통/물류,국토환경2과,무관,,,0,,46,41917,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2025,20250805_수도권 공유재산(부동산) 관리실태.pdf,수도권 공유재산(부동산) 관리실태,특정사안,지방자치단체,지방행정1국4과,관련,낮음(단순언급),정보시스템(3),3,16,83,75330,0,0,3,0,0,1,2,0,0,0,0,0,0,본청)와경기도(본청)가각각2011년과2010년에구축한시유재산종합정보시스템8)과경기부동산포털시스템9)에서토지대장과공유재산대장대조를통해재산,PDF,,
2025,20250731_한국주택금융공사 기관정기감사.pdf,한국주택금융공사 기관정기감사,기관정기,금융,산업금융3과,무관,,,0,,124,132851,0,0,0,0,0,0,0,0,0,1,0,0,0,,PDF,,
2025,20250729_과학기술정보통신부 정기감사.pdf,과학기술정보통신부 정기감사,기관정기,과학기술,재정경제2과,관련,낮음(단순언급),정보시스템(1),1,100,154,156326,0,0,1,0,0,26,0,4,0,20,0,7,12,"2밀리미터파적합성평가시험시설구축664-6646646643방송통신정보시스템구축및운영(정보화)1,909-1,9091,9091,9094방송통",PDF,,
2025,20250725_한강 리버버스 사업자 선정 관련 국회감사요구.pdf,한강 리버버스 사업자 선정 관련 국회감사요구,국민제안,교통/물류,지방행정1국1과,무관,,,0,,29,24509,0,0,0,0,0,0,0,0,0,1,0,0,0,,PDF,,
2025,20250725_제2세종문화회관 건립 사업 관련 (국회감사요구).pdf,제2세종문화회관 건립 사업 관련 (국회감사요구),국민제안,문화/관광/체육,지방행정1국1과,무관,,,0,,23,23154,0,0,0,0,0,0,0,0,0,1,0,0,0,,PDF,,
2025,20250723_2023년 공직비리 기동감찰 II.pdf,2023년 공직비리 기동감찰  II,특정사안,공직기강,,무관,,,0,,72,66746,0,0,0,0,0,0,1,0,0,1,0,0,0,,PDF,,
2025,20250721_한국가스기술공사 정기감사.pdf,한국가스기술공사 정기감사,기관정기,산업자원,공공기관4과,무관,,,0,,75,64799,0,0,0,0,0,0,0,0,0,0,0,0,1,,PDF,,
2025,20250718_서안성체육센터 위탁운영 관련.pdf,서안성체육센터 위탁운영 관련,국민제안,문화/관광/체육,,무관,,,0,,41,38314,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2025,20250718_대구광역시 정기감사.pdf,대구광역시 정기감사,기관정기,지방자치단체,지방행정2국4과,무관,,,0,,42,36040,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2025,20250717_중소벤처기업진흥공단 정기감사.pdf,중소벤처기업진흥공단 정기감사,기관정기,산업자원,산업금융1과,관련,낮음(단순언급),정보시스템(1),1,223,249,271283,0,0,1,0,0,0,1,0,1,1,0,0,0,]과같이15건(58.0%)에달하는것으로확인되었다.10)중진공통합정보시스템상기업평가탭에평가자가평가결과조정시특이사항을입력할수있는칸이존재는하,PDF,,
2025,20250715_기후위기 적응 및 대응 실태Ⅳ(신종질병 등 대응 분야).pdf,기후위기 적응 및 대응 실태Ⅳ(신종질병 등 대응 분야),성과,보건/복지,미래전략감사2과,관련,낮음(단순언급),정보시스템(1),1,34,60,55573,0,0,1,0,0,0,0,0,0,0,0,0,0,원분석‧평가와활용의경우2024.6.28.기준질병관리청이병원체자원정보시스템(PIMS:PathogensInformationManagemen,PDF,,
2025,20250710_천안시 정기감사.pdf,천안시 정기감사,기관정기,지방자치단체,지방행정2국1과,관련,중간,"정보시스템(1), 시스템유지관리(12)",13,38,107,106784,0,0,1,0,12,1,1,7,1,6,0,0,0,"순위및평정점(안)을작성하며,근평위원회를개최하여이를확정하고인사행정정보시스템1)(이하“인사랑시스템”이라한다)에입력1)｢지방공무원법｣제6조의",PDF,,
2025,20250709_대전지방국세청 정기감사.pdf,대전지방국세청 정기감사,기관정기,국세,재정경제4과,관련,낮음(단순언급),정보시스템(3),3,17,99,87001,0,0,3,0,0,1,4,0,0,0,0,0,0,"가있어11)국세청은기획재정부회신직후인2023.5.22.국세청법령정보시스템에그회신내용을등재하는한편,같은해6월국세법령해석심의위원회를열어20",PDF,,
2025,20250708_이진숙 방송통신위원회 위원장의 공무원으로서의 정치적 중립의무 위반 의혹 등에 대한 감사(국회감사요구).pdf,이진숙 방송통신위원회 위원장의 공무원으로서의 정치적 중립의무 위반 의혹 등에 대한 감사(국회감사요구),국민제안,정보통신,행정안전4과,무관,,,0,,57,58127,0,0,0,0,0,0,0,0,0,1,0,1,1,,PDF,,
2025,20250707_다봄 CCTV 등 3개 도로교통설비 설치·운용 실태.pdf,다봄 CCTV 등 3개 도로교통설비 설치·운용 실태,국민제안,교통/물류,공공기관2과,관련,낮음(단순언급),전산시스템(4),4,18,47,41091,0,4,0,0,0,0,7,1,0,0,0,0,0,지역본부)등에발급12)하는동시에“ITS성능평가운영시스템”(이하“전산시스템”이라한다)에도평가자료등을입력하여수기성적서와별개의성적서(이하“전,PDF,,
2025,20250704_법무부ㆍ검찰청ㆍ검사의 헌법ㆍ법령 위반 등 관련.pdf,법무부ㆍ검찰청ㆍ검사의 헌법ㆍ법령 위반 등 관련,국민제안,치안/법무,국민제안1국5과,무관,,,0,,30,23272,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2025,20250703_한국지역난방공사 정기감사.pdf,한국지역난방공사 정기감사,기관정기,산업자원,공공기관2과,관련,중간,"정보화사업(2), 전산시스템(5), 정보시스템(10), 시스템유지관리(1)",18,10,136,149832,2,5,10,0,1,9,15,1,1,1,1,0,0,사업개발처플랜트기술처건설처경영관리처재무처고객서비스처안전처열수송처정보시스템처미래사업처통합운영처자료:난방공사제출자료5)이부분은감사결과지적된,PDF,,
2025,20250702_경찰청의 중심지역관서제도 도입·추진 관련 국가경찰위원회의 심의절차 준수 여부(국회감사요구).pdf,경찰청의 중심지역관서제도 도입·추진 관련 국가경찰위원회의 심의절차 준수 여부(국회감사요구),국민제안,치안/법무,행정안전3과,무관,,,0,,17,15542,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2025,20250701_4차 산업혁명 대응점검Ⅲ(인력양성분야).pdf,4차 산업혁명 대응점검Ⅲ(인력양성분야),성과,교육,미래전략감사1과,무관,,,0,,65,60246,0,0,0,0,0,0,0,3,1,1,0,0,193,,PDF,,
2025,20250626_사립학교교직원연금공단·공무원연금공단 정기감사.pdf,사립학교교직원연금공단·공무원연금공단 정기감사,기관정기,보건/복지,산업금융4과,관련,중간,"정보화사업(1), 정보시스템(5)",6,16,88,81691,1,0,5,0,0,2,1,0,2,8,4,0,1,연금공단과공무원연금공단은퇴직급여심사를할때급여대상자의형벌이력을연금정보시스템을통해조회한후형확정일에당연퇴직한것으로간주하고퇴직급여등을감액지급하,PDF,,
2025,20250624_공직비리 직무감찰 Ⅲ.pdf,공직비리 직무감찰 Ⅲ,특정사안,공직기강,,무관,,,0,,108,110848,0,0,0,0,0,0,0,0,0,2,0,0,0,,PDF,,
2025,20250620_국가교육위원회의 공무 전용 차량 관리 및 복무 관련 사항.pdf,국가교육위원회의 공무 전용 차량 관리 및 복무 관련 사항,국민제안,교육,국민제안1국1과,무관,,,0,,19,13094,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2025,20250619_국토교통부 기관정기감사.pdf,국토교통부 기관정기감사,기관정기,교통/물류,국토환경1과,관련,높음,"정보화사업(24), 전산시스템(1), 정보시스템(16), 시스템운영(7)",48,11,436,449448,24,1,16,7,0,91,6,47,1,9,0,1,30,전성미래사회준비및경제활성화(경제활력)►SOC등대규모투자사업►국가정보화사업‧공공데이터구축►국가에너지정책►고등교육‧인력양성체계►국가연구개발,PDF,,
2025,20250616_부산광역시 북구 건설폐기물 임시보관장소 용도변경 및 설치ㆍ운영 관련.pdf,부산광역시 북구 건설폐기물 임시보관장소 용도변경 및 설치ㆍ운영 관련,국민제안,환경,국민제안1국4과,무관,,,0,,16,9697,0,0,0,0,0,0,0,0,0,0,0,0,0,,PDF,,
2025,20250612_한국가스공사 정기감사.pdf,한국가스공사 정기감사,기관정기,산업자원,공공기관1과,관련,낮음(단순언급),"정보시스템(3), 시스템유지관리(1)",4,49,103,98344,0,0,3,0,1,0,0,0,0,3,0,1,0,"본부전지역생산기지의저장탱크및설비지역,공급관리소전지역등중앙통제소,정보시스템실,무기및탄약고등보안수준감소⇦⇨증가자료:가스공사제출자료재구성또한",PDF,,
